"subject_id","story","strategy","generous_status_second","response","likert_rating"
"5e977377586409bcbfa9e2aab3820a1f","group project","repeating","lower","satisfied",2
"5e977377586409bcbfa9e2aab3820a1f","family meals","alternating","equal","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","family meals","alternating","equal","satisfied",7
"5e977377586409bcbfa9e2aab3820a1f","feedback","repeating","equal","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","feedback","repeating","equal","satisfied",5
"5e977377586409bcbfa9e2aab3820a1f","weekend","alternating","lower","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","weekend","alternating","lower","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","scheduling","alternating","just_met","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","scheduling","alternating","just_met","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","police","alternating","lower","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","police","alternating","lower","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","coffee","repeating","lower","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","coffee","repeating","lower","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","fundraising","repeating","equal","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","fundraising","repeating","equal","satisfied",5
"5e977377586409bcbfa9e2aab3820a1f","concerts","alternating","just_met","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","concerts","alternating","just_met","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","gifts","repeating","just_met","annoyed",2
"5e977377586409bcbfa9e2aab3820a1f","gifts","repeating","just_met","satisfied",5
"5e977377586409bcbfa9e2aab3820a1f","restaurant","alternating","higher","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","restaurant","alternating","higher","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","meeting prep","repeating","just_met","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","meeting prep","repeating","just_met","satisfied",6
"5e977377586409bcbfa9e2aab3820a1f","groceries","alternating","equal","annoyed",1
"5e977377586409bcbfa9e2aab3820a1f","groceries","alternating","equal","satisfied",7
"3beb03438ddb9d9442e963565445d971","groceries","alternating","just_met","annoyed",1
"3beb03438ddb9d9442e963565445d971","groceries","alternating","just_met","satisfied",7
"3beb03438ddb9d9442e963565445d971","babysitting","alternating","lower","annoyed",1
"3beb03438ddb9d9442e963565445d971","babysitting","alternating","lower","satisfied",7
"3beb03438ddb9d9442e963565445d971","police","alternating","higher","annoyed",1
"3beb03438ddb9d9442e963565445d971","police","alternating","higher","satisfied",6
"3beb03438ddb9d9442e963565445d971","fundraising","repeating","lower","annoyed",4
"3beb03438ddb9d9442e963565445d971","fundraising","repeating","lower","satisfied",2
"3beb03438ddb9d9442e963565445d971","family meals","repeating","just_met","annoyed",4
"3beb03438ddb9d9442e963565445d971","family meals","repeating","just_met","satisfied",2
"3beb03438ddb9d9442e963565445d971","concerts","alternating","equal","annoyed",1
"3beb03438ddb9d9442e963565445d971","concerts","alternating","equal","satisfied",6
"3beb03438ddb9d9442e963565445d971","group project","repeating","higher","annoyed",1
"3beb03438ddb9d9442e963565445d971","group project","repeating","higher","satisfied",4
"3beb03438ddb9d9442e963565445d971","architects","alternating","just_met","annoyed",1
"3beb03438ddb9d9442e963565445d971","architects","alternating","just_met","satisfied",7
"3beb03438ddb9d9442e963565445d971","weekend","alternating","equal","annoyed",1
"3beb03438ddb9d9442e963565445d971","weekend","alternating","equal","satisfied",7
"3beb03438ddb9d9442e963565445d971","housemates","repeating","higher","annoyed",1
"3beb03438ddb9d9442e963565445d971","housemates","repeating","higher","satisfied",6
"3beb03438ddb9d9442e963565445d971","gifts","repeating","just_met","annoyed",1
"3beb03438ddb9d9442e963565445d971","gifts","repeating","just_met","satisfied",7
"3beb03438ddb9d9442e963565445d971","feedback","alternating","higher","annoyed",1
"3beb03438ddb9d9442e963565445d971","feedback","alternating","higher","satisfied",5
"3beb03438ddb9d9442e963565445d971","scheduling","alternating","lower","annoyed",1
"3beb03438ddb9d9442e963565445d971","scheduling","alternating","lower","satisfied",7
"3beb03438ddb9d9442e963565445d971","meeting prep","repeating","equal","annoyed",3
"3beb03438ddb9d9442e963565445d971","meeting prep","repeating","equal","satisfied",3
"3beb03438ddb9d9442e963565445d971","restaurant","repeating","equal","annoyed",1
"3beb03438ddb9d9442e963565445d971","restaurant","repeating","equal","satisfied",7
"3beb03438ddb9d9442e963565445d971","coffee","repeating","lower","annoyed",1
"3beb03438ddb9d9442e963565445d971","coffee","repeating","lower","satisfied",7
"24b5671292c52f595984b0ef6923bc88","architects","alternating","higher","annoyed",1
"24b5671292c52f595984b0ef6923bc88","architects","alternating","higher","satisfied",1
"24b5671292c52f595984b0ef6923bc88","feedback","repeating","higher","annoyed",1
"24b5671292c52f595984b0ef6923bc88","feedback","repeating","higher","satisfied",5
"24b5671292c52f595984b0ef6923bc88","babysitting","repeating","higher","annoyed",1
"24b5671292c52f595984b0ef6923bc88","babysitting","repeating","higher","satisfied",6
"24b5671292c52f595984b0ef6923bc88","housemates","alternating","lower","annoyed",1
"24b5671292c52f595984b0ef6923bc88","housemates","alternating","lower","satisfied",6
"24b5671292c52f595984b0ef6923bc88","group project","repeating","just_met","annoyed",5
"24b5671292c52f595984b0ef6923bc88","group project","repeating","just_met","satisfied",3
"24b5671292c52f595984b0ef6923bc88","weekend","alternating","lower","annoyed",1
"24b5671292c52f595984b0ef6923bc88","weekend","alternating","lower","satisfied",5
"24b5671292c52f595984b0ef6923bc88","meeting prep","repeating","equal","annoyed",1
"24b5671292c52f595984b0ef6923bc88","meeting prep","repeating","equal","satisfied",3
"24b5671292c52f595984b0ef6923bc88","family meals","repeating","lower","annoyed",1
"24b5671292c52f595984b0ef6923bc88","family meals","repeating","lower","satisfied",2
"24b5671292c52f595984b0ef6923bc88","coffee","repeating","lower","annoyed",1
"24b5671292c52f595984b0ef6923bc88","coffee","repeating","lower","satisfied",2
"24b5671292c52f595984b0ef6923bc88","fundraising","alternating","higher","annoyed",1
"24b5671292c52f595984b0ef6923bc88","fundraising","alternating","higher","satisfied",6
"24b5671292c52f595984b0ef6923bc88","scheduling","repeating","just_met","annoyed",1
"24b5671292c52f595984b0ef6923bc88","scheduling","repeating","just_met","satisfied",5
"24b5671292c52f595984b0ef6923bc88","gifts","alternating","just_met","annoyed",1
"24b5671292c52f595984b0ef6923bc88","gifts","alternating","just_met","satisfied",6
"24b5671292c52f595984b0ef6923bc88","police","repeating","equal","annoyed",3
"24b5671292c52f595984b0ef6923bc88","police","repeating","equal","satisfied",1
"24b5671292c52f595984b0ef6923bc88","restaurant","alternating","just_met","annoyed",1
"24b5671292c52f595984b0ef6923bc88","restaurant","alternating","just_met","satisfied",5
"24b5671292c52f595984b0ef6923bc88","groceries","alternating","equal","annoyed",1
"24b5671292c52f595984b0ef6923bc88","groceries","alternating","equal","satisfied",6
"24b5671292c52f595984b0ef6923bc88","concerts","alternating","equal","annoyed",1
"24b5671292c52f595984b0ef6923bc88","concerts","alternating","equal","satisfied",6
"904e25b1584c71f83e3304d768eec107","weekend","alternating","just_met","annoyed",1
"904e25b1584c71f83e3304d768eec107","weekend","alternating","just_met","satisfied",6
"904e25b1584c71f83e3304d768eec107","fundraising","alternating","equal","annoyed",1
"904e25b1584c71f83e3304d768eec107","fundraising","alternating","equal","satisfied",7
"904e25b1584c71f83e3304d768eec107","groceries","alternating","lower","annoyed",1
"904e25b1584c71f83e3304d768eec107","groceries","alternating","lower","satisfied",7
"904e25b1584c71f83e3304d768eec107","gifts","repeating","higher","annoyed",2
"904e25b1584c71f83e3304d768eec107","gifts","repeating","higher","satisfied",4
"904e25b1584c71f83e3304d768eec107","restaurant","repeating","higher","annoyed",1
"904e25b1584c71f83e3304d768eec107","restaurant","repeating","higher","satisfied",6
"904e25b1584c71f83e3304d768eec107","babysitting","repeating","equal","annoyed",1
"904e25b1584c71f83e3304d768eec107","babysitting","repeating","equal","satisfied",7
"904e25b1584c71f83e3304d768eec107","family meals","repeating","just_met","annoyed",1
"904e25b1584c71f83e3304d768eec107","family meals","repeating","just_met","satisfied",6
"904e25b1584c71f83e3304d768eec107","feedback","repeating","equal","annoyed",1
"904e25b1584c71f83e3304d768eec107","feedback","repeating","equal","satisfied",7
"904e25b1584c71f83e3304d768eec107","concerts","alternating","lower","annoyed",1
"904e25b1584c71f83e3304d768eec107","concerts","alternating","lower","satisfied",5
"904e25b1584c71f83e3304d768eec107","police","repeating","lower","annoyed",1
"904e25b1584c71f83e3304d768eec107","police","repeating","lower","satisfied",7
"904e25b1584c71f83e3304d768eec107","architects","alternating","equal","annoyed",1
"904e25b1584c71f83e3304d768eec107","architects","alternating","equal","satisfied",7
"904e25b1584c71f83e3304d768eec107","meeting prep","repeating","lower","annoyed",2
"904e25b1584c71f83e3304d768eec107","meeting prep","repeating","lower","satisfied",5
"904e25b1584c71f83e3304d768eec107","coffee","repeating","just_met","annoyed",1
"904e25b1584c71f83e3304d768eec107","coffee","repeating","just_met","satisfied",7
"904e25b1584c71f83e3304d768eec107","housemates","alternating","just_met","annoyed",1
"904e25b1584c71f83e3304d768eec107","housemates","alternating","just_met","satisfied",6
"904e25b1584c71f83e3304d768eec107","scheduling","alternating","higher","annoyed",2
"904e25b1584c71f83e3304d768eec107","scheduling","alternating","higher","satisfied",5
"904e25b1584c71f83e3304d768eec107","group project","alternating","higher","annoyed",2
"904e25b1584c71f83e3304d768eec107","group project","alternating","higher","satisfied",5
"90228ea8999d75c6c0daeece45923372","weekend","repeating","just_met","annoyed",1
"90228ea8999d75c6c0daeece45923372","weekend","repeating","just_met","satisfied",5
"90228ea8999d75c6c0daeece45923372","architects","repeating","equal","annoyed",1
"90228ea8999d75c6c0daeece45923372","architects","repeating","equal","satisfied",5
"90228ea8999d75c6c0daeece45923372","meeting prep","alternating","lower","annoyed",2
"90228ea8999d75c6c0daeece45923372","meeting prep","alternating","lower","satisfied",2
"90228ea8999d75c6c0daeece45923372","babysitting","alternating","equal","annoyed",1
"90228ea8999d75c6c0daeece45923372","babysitting","alternating","equal","satisfied",6
"90228ea8999d75c6c0daeece45923372","housemates","repeating","just_met","annoyed",1
"90228ea8999d75c6c0daeece45923372","housemates","repeating","just_met","satisfied",6
"90228ea8999d75c6c0daeece45923372","gifts","alternating","higher","annoyed",1
"90228ea8999d75c6c0daeece45923372","gifts","alternating","higher","satisfied",7
"90228ea8999d75c6c0daeece45923372","restaurant","alternating","higher","annoyed",1
"90228ea8999d75c6c0daeece45923372","restaurant","alternating","higher","satisfied",6
"90228ea8999d75c6c0daeece45923372","scheduling","repeating","higher","annoyed",1
"90228ea8999d75c6c0daeece45923372","scheduling","repeating","higher","satisfied",6
"90228ea8999d75c6c0daeece45923372","police","alternating","lower","annoyed",1
"90228ea8999d75c6c0daeece45923372","police","alternating","lower","satisfied",7
"90228ea8999d75c6c0daeece45923372","group project","repeating","higher","annoyed",2
"90228ea8999d75c6c0daeece45923372","group project","repeating","higher","satisfied",4
"90228ea8999d75c6c0daeece45923372","feedback","alternating","equal","annoyed",1
"90228ea8999d75c6c0daeece45923372","feedback","alternating","equal","satisfied",4
"90228ea8999d75c6c0daeece45923372","coffee","alternating","just_met","annoyed",1
"90228ea8999d75c6c0daeece45923372","coffee","alternating","just_met","satisfied",6
"90228ea8999d75c6c0daeece45923372","fundraising","repeating","equal","annoyed",2
"90228ea8999d75c6c0daeece45923372","fundraising","repeating","equal","satisfied",4
"90228ea8999d75c6c0daeece45923372","family meals","alternating","just_met","annoyed",1
"90228ea8999d75c6c0daeece45923372","family meals","alternating","just_met","satisfied",7
"90228ea8999d75c6c0daeece45923372","groceries","repeating","lower","annoyed",1
"90228ea8999d75c6c0daeece45923372","groceries","repeating","lower","satisfied",2
"90228ea8999d75c6c0daeece45923372","concerts","repeating","lower","annoyed",1
"90228ea8999d75c6c0daeece45923372","concerts","repeating","lower","satisfied",5
"d5e51a72238e65681e63e445db6fd549","gifts","alternating","equal","annoyed",1
"d5e51a72238e65681e63e445db6fd549","gifts","alternating","equal","satisfied",7
"d5e51a72238e65681e63e445db6fd549","scheduling","repeating","equal","annoyed",2
"d5e51a72238e65681e63e445db6fd549","scheduling","repeating","equal","satisfied",2
"d5e51a72238e65681e63e445db6fd549","groceries","repeating","just_met","annoyed",1
"d5e51a72238e65681e63e445db6fd549","groceries","repeating","just_met","satisfied",7
"d5e51a72238e65681e63e445db6fd549","weekend","alternating","higher","annoyed",2
"d5e51a72238e65681e63e445db6fd549","weekend","alternating","higher","satisfied",6
"d5e51a72238e65681e63e445db6fd549","concerts","repeating","just_met","annoyed",1
"d5e51a72238e65681e63e445db6fd549","concerts","repeating","just_met","satisfied",7
"d5e51a72238e65681e63e445db6fd549","feedback","alternating","lower","annoyed",1
"d5e51a72238e65681e63e445db6fd549","feedback","alternating","lower","satisfied",7
"d5e51a72238e65681e63e445db6fd549","meeting prep","alternating","just_met","annoyed",2
"d5e51a72238e65681e63e445db6fd549","meeting prep","alternating","just_met","satisfied",3
"d5e51a72238e65681e63e445db6fd549","family meals","repeating","higher","annoyed",1
"d5e51a72238e65681e63e445db6fd549","family meals","repeating","higher","satisfied",6
"d5e51a72238e65681e63e445db6fd549","restaurant","alternating","equal","annoyed",1
"d5e51a72238e65681e63e445db6fd549","restaurant","alternating","equal","satisfied",7
"d5e51a72238e65681e63e445db6fd549","group project","repeating","equal","annoyed",6
"d5e51a72238e65681e63e445db6fd549","group project","repeating","equal","satisfied",1
"d5e51a72238e65681e63e445db6fd549","fundraising","repeating","lower","annoyed",5
"d5e51a72238e65681e63e445db6fd549","fundraising","repeating","lower","satisfied",3
"d5e51a72238e65681e63e445db6fd549","babysitting","alternating","lower","annoyed",1
"d5e51a72238e65681e63e445db6fd549","babysitting","alternating","lower","satisfied",7
"d5e51a72238e65681e63e445db6fd549","police","alternating","just_met","annoyed",1
"d5e51a72238e65681e63e445db6fd549","police","alternating","just_met","satisfied",7
"d5e51a72238e65681e63e445db6fd549","coffee","repeating","higher","annoyed",1
"d5e51a72238e65681e63e445db6fd549","coffee","repeating","higher","satisfied",7
"d5e51a72238e65681e63e445db6fd549","architects","repeating","lower","annoyed",1
"d5e51a72238e65681e63e445db6fd549","architects","repeating","lower","satisfied",7
"d5e51a72238e65681e63e445db6fd549","housemates","alternating","higher","annoyed",1
"d5e51a72238e65681e63e445db6fd549","housemates","alternating","higher","satisfied",7
"d42c39265f14d248288dafaffbd5926b","weekend","alternating","just_met","annoyed",1
"d42c39265f14d248288dafaffbd5926b","weekend","alternating","just_met","satisfied",7
"d42c39265f14d248288dafaffbd5926b","restaurant","repeating","just_met","annoyed",1
"d42c39265f14d248288dafaffbd5926b","restaurant","repeating","just_met","satisfied",6
"d42c39265f14d248288dafaffbd5926b","groceries","repeating","equal","annoyed",1
"d42c39265f14d248288dafaffbd5926b","groceries","repeating","equal","satisfied",7
"d42c39265f14d248288dafaffbd5926b","meeting prep","repeating","just_met","annoyed",1
"d42c39265f14d248288dafaffbd5926b","meeting prep","repeating","just_met","satisfied",7
"d42c39265f14d248288dafaffbd5926b","feedback","alternating","lower","annoyed",1
"d42c39265f14d248288dafaffbd5926b","feedback","alternating","lower","satisfied",7
"d42c39265f14d248288dafaffbd5926b","architects","repeating","equal","annoyed",1
"d42c39265f14d248288dafaffbd5926b","architects","repeating","equal","satisfied",6
"d42c39265f14d248288dafaffbd5926b","gifts","alternating","equal","annoyed",1
"d42c39265f14d248288dafaffbd5926b","gifts","alternating","equal","satisfied",7
"d42c39265f14d248288dafaffbd5926b","group project","repeating","lower","annoyed",1
"d42c39265f14d248288dafaffbd5926b","group project","repeating","lower","satisfied",6
"d42c39265f14d248288dafaffbd5926b","family meals","alternating","equal","annoyed",1
"d42c39265f14d248288dafaffbd5926b","family meals","alternating","equal","satisfied",7
"d42c39265f14d248288dafaffbd5926b","fundraising","alternating","higher","annoyed",1
"d42c39265f14d248288dafaffbd5926b","fundraising","alternating","higher","satisfied",7
"d42c39265f14d248288dafaffbd5926b","concerts","alternating","just_met","annoyed",1
"d42c39265f14d248288dafaffbd5926b","concerts","alternating","just_met","satisfied",7
"d42c39265f14d248288dafaffbd5926b","police","alternating","lower","annoyed",1
"d42c39265f14d248288dafaffbd5926b","police","alternating","lower","satisfied",5
"d42c39265f14d248288dafaffbd5926b","babysitting","repeating","higher","annoyed",1
"d42c39265f14d248288dafaffbd5926b","babysitting","repeating","higher","satisfied",5
"d42c39265f14d248288dafaffbd5926b","coffee","alternating","higher","annoyed",1
"d42c39265f14d248288dafaffbd5926b","coffee","alternating","higher","satisfied",7
"d42c39265f14d248288dafaffbd5926b","housemates","repeating","lower","annoyed",1
"d42c39265f14d248288dafaffbd5926b","housemates","repeating","lower","satisfied",7
"d42c39265f14d248288dafaffbd5926b","scheduling","repeating","higher","annoyed",1
"d42c39265f14d248288dafaffbd5926b","scheduling","repeating","higher","satisfied",7
"2b8f669488a268d502903433fc1b75bf","feedback","repeating","lower","annoyed",1
"2b8f669488a268d502903433fc1b75bf","feedback","repeating","lower","satisfied",3
"2b8f669488a268d502903433fc1b75bf","coffee","repeating","higher","annoyed",1
"2b8f669488a268d502903433fc1b75bf","coffee","repeating","higher","satisfied",3
"2b8f669488a268d502903433fc1b75bf","family meals","repeating","equal","annoyed",1
"2b8f669488a268d502903433fc1b75bf","family meals","repeating","equal","satisfied",6
"2b8f669488a268d502903433fc1b75bf","group project","alternating","lower","annoyed",1
"2b8f669488a268d502903433fc1b75bf","group project","alternating","lower","satisfied",5
"2b8f669488a268d502903433fc1b75bf","fundraising","repeating","higher","annoyed",1
"2b8f669488a268d502903433fc1b75bf","fundraising","repeating","higher","satisfied",4
"2b8f669488a268d502903433fc1b75bf","babysitting","alternating","higher","annoyed",1
"2b8f669488a268d502903433fc1b75bf","babysitting","alternating","higher","satisfied",6
"2b8f669488a268d502903433fc1b75bf","restaurant","alternating","just_met","annoyed",1
"2b8f669488a268d502903433fc1b75bf","restaurant","alternating","just_met","satisfied",6
"2b8f669488a268d502903433fc1b75bf","gifts","repeating","equal","annoyed",2
"2b8f669488a268d502903433fc1b75bf","gifts","repeating","equal","satisfied",3
"2b8f669488a268d502903433fc1b75bf","meeting prep","alternating","just_met","annoyed",1
"2b8f669488a268d502903433fc1b75bf","meeting prep","alternating","just_met","satisfied",6
"2b8f669488a268d502903433fc1b75bf","concerts","repeating","just_met","annoyed",2
"2b8f669488a268d502903433fc1b75bf","concerts","repeating","just_met","satisfied",3
"2b8f669488a268d502903433fc1b75bf","housemates","alternating","lower","annoyed",1
"2b8f669488a268d502903433fc1b75bf","housemates","alternating","lower","satisfied",6
"2b8f669488a268d502903433fc1b75bf","scheduling","alternating","higher","annoyed",2
"2b8f669488a268d502903433fc1b75bf","scheduling","alternating","higher","satisfied",5
"2b8f669488a268d502903433fc1b75bf","architects","alternating","equal","annoyed",1
"2b8f669488a268d502903433fc1b75bf","architects","alternating","equal","satisfied",6
"2b8f669488a268d502903433fc1b75bf","police","repeating","lower","annoyed",1
"2b8f669488a268d502903433fc1b75bf","police","repeating","lower","satisfied",6
"2b8f669488a268d502903433fc1b75bf","groceries","alternating","equal","annoyed",1
"2b8f669488a268d502903433fc1b75bf","groceries","alternating","equal","satisfied",6
"2b8f669488a268d502903433fc1b75bf","weekend","repeating","just_met","annoyed",1
"2b8f669488a268d502903433fc1b75bf","weekend","repeating","just_met","satisfied",5
"1eb841a84a3fe34615229d97290d4049","housemates","repeating","lower","annoyed",3
"1eb841a84a3fe34615229d97290d4049","housemates","repeating","lower","satisfied",2
"1eb841a84a3fe34615229d97290d4049","family meals","alternating","equal","annoyed",1
"1eb841a84a3fe34615229d97290d4049","family meals","alternating","equal","satisfied",7
"1eb841a84a3fe34615229d97290d4049","architects","repeating","equal","annoyed",1
"1eb841a84a3fe34615229d97290d4049","architects","repeating","equal","satisfied",2
"1eb841a84a3fe34615229d97290d4049","babysitting","repeating","higher","annoyed",3
"1eb841a84a3fe34615229d97290d4049","babysitting","repeating","higher","satisfied",2
"1eb841a84a3fe34615229d97290d4049","police","alternating","lower","annoyed",1
"1eb841a84a3fe34615229d97290d4049","police","alternating","lower","satisfied",5
"1eb841a84a3fe34615229d97290d4049","restaurant","repeating","just_met","annoyed",1
"1eb841a84a3fe34615229d97290d4049","restaurant","repeating","just_met","satisfied",2
"1eb841a84a3fe34615229d97290d4049","concerts","alternating","just_met","annoyed",1
"1eb841a84a3fe34615229d97290d4049","concerts","alternating","just_met","satisfied",7
"1eb841a84a3fe34615229d97290d4049","scheduling","repeating","higher","annoyed",1
"1eb841a84a3fe34615229d97290d4049","scheduling","repeating","higher","satisfied",3
"1eb841a84a3fe34615229d97290d4049","fundraising","alternating","higher","annoyed",1
"1eb841a84a3fe34615229d97290d4049","fundraising","alternating","higher","satisfied",7
"1eb841a84a3fe34615229d97290d4049","feedback","alternating","lower","annoyed",1
"1eb841a84a3fe34615229d97290d4049","feedback","alternating","lower","satisfied",7
"1eb841a84a3fe34615229d97290d4049","weekend","alternating","just_met","annoyed",1
"1eb841a84a3fe34615229d97290d4049","weekend","alternating","just_met","satisfied",7
"1eb841a84a3fe34615229d97290d4049","groceries","repeating","equal","annoyed",1
"1eb841a84a3fe34615229d97290d4049","groceries","repeating","equal","satisfied",7
"1eb841a84a3fe34615229d97290d4049","coffee","alternating","higher","annoyed",1
"1eb841a84a3fe34615229d97290d4049","coffee","alternating","higher","satisfied",7
"1eb841a84a3fe34615229d97290d4049","meeting prep","repeating","just_met","annoyed",1
"1eb841a84a3fe34615229d97290d4049","meeting prep","repeating","just_met","satisfied",2
"1eb841a84a3fe34615229d97290d4049","group project","repeating","lower","annoyed",6
"1eb841a84a3fe34615229d97290d4049","group project","repeating","lower","satisfied",1
"1eb841a84a3fe34615229d97290d4049","gifts","alternating","equal","annoyed",1
"1eb841a84a3fe34615229d97290d4049","gifts","alternating","equal","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","weekend","repeating","equal","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","weekend","repeating","equal","satisfied",6
"98e5eb8176aa36724cef12ddc3b132a3","groceries","repeating","just_met","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","groceries","repeating","just_met","satisfied",4
"98e5eb8176aa36724cef12ddc3b132a3","concerts","repeating","equal","annoyed",2
"98e5eb8176aa36724cef12ddc3b132a3","concerts","repeating","equal","satisfied",4
"98e5eb8176aa36724cef12ddc3b132a3","coffee","alternating","lower","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","coffee","alternating","lower","satisfied",5
"98e5eb8176aa36724cef12ddc3b132a3","restaurant","alternating","equal","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","restaurant","alternating","equal","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","group project","alternating","higher","annoyed",3
"98e5eb8176aa36724cef12ddc3b132a3","group project","alternating","higher","satisfied",4
"98e5eb8176aa36724cef12ddc3b132a3","feedback","repeating","higher","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","feedback","repeating","higher","satisfied",6
"98e5eb8176aa36724cef12ddc3b132a3","fundraising","alternating","lower","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","fundraising","alternating","lower","satisfied",5
"98e5eb8176aa36724cef12ddc3b132a3","family meals","alternating","just_met","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","family meals","alternating","just_met","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","meeting prep","alternating","equal","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","meeting prep","alternating","equal","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","architects","repeating","just_met","annoyed",2
"98e5eb8176aa36724cef12ddc3b132a3","architects","repeating","just_met","satisfied",4
"98e5eb8176aa36724cef12ddc3b132a3","housemates","alternating","higher","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","housemates","alternating","higher","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","scheduling","repeating","lower","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","scheduling","repeating","lower","satisfied",6
"98e5eb8176aa36724cef12ddc3b132a3","babysitting","repeating","lower","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","babysitting","repeating","lower","satisfied",7
"98e5eb8176aa36724cef12ddc3b132a3","police","repeating","higher","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","police","repeating","higher","satisfied",5
"98e5eb8176aa36724cef12ddc3b132a3","gifts","alternating","just_met","annoyed",1
"98e5eb8176aa36724cef12ddc3b132a3","gifts","alternating","just_met","satisfied",6
"296eb8a2a49f4be52ed5dcb0608764ff","scheduling","repeating","higher","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","scheduling","repeating","higher","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","meeting prep","repeating","just_met","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","meeting prep","repeating","just_met","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","weekend","alternating","just_met","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","weekend","alternating","just_met","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","concerts","alternating","just_met","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","concerts","alternating","just_met","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","babysitting","repeating","higher","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","babysitting","repeating","higher","satisfied",4
"296eb8a2a49f4be52ed5dcb0608764ff","police","alternating","lower","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","police","alternating","lower","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","group project","repeating","lower","annoyed",2
"296eb8a2a49f4be52ed5dcb0608764ff","group project","repeating","lower","satisfied",2
"296eb8a2a49f4be52ed5dcb0608764ff","groceries","repeating","equal","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","groceries","repeating","equal","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","housemates","repeating","lower","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","housemates","repeating","lower","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","restaurant","repeating","just_met","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","restaurant","repeating","just_met","satisfied",6
"296eb8a2a49f4be52ed5dcb0608764ff","gifts","alternating","equal","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","gifts","alternating","equal","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","architects","repeating","equal","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","architects","repeating","equal","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","coffee","alternating","higher","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","coffee","alternating","higher","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","feedback","alternating","lower","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","feedback","alternating","lower","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","fundraising","alternating","higher","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","fundraising","alternating","higher","satisfied",5
"296eb8a2a49f4be52ed5dcb0608764ff","family meals","alternating","equal","annoyed",1
"296eb8a2a49f4be52ed5dcb0608764ff","family meals","alternating","equal","satisfied",5
"5afa09227147dcf791cf70abc97740d1","restaurant","alternating","just_met","annoyed",2
"5afa09227147dcf791cf70abc97740d1","restaurant","alternating","just_met","satisfied",6
"5afa09227147dcf791cf70abc97740d1","group project","alternating","equal","annoyed",1
"5afa09227147dcf791cf70abc97740d1","group project","alternating","equal","satisfied",6
"5afa09227147dcf791cf70abc97740d1","meeting prep","alternating","lower","annoyed",2
