subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood
6450a443a211f1a606dff841,meeting location,equal,alice,first,bob,equal,,yes
6450a443a211f1a606dff841,meeting location,equal,alice,second,alice,equal,alternating,yes
6450a443a211f1a606dff841,family meals,less,alice,first,bob,more,,yes
6450a443a211f1a606dff841,family meals,less,alice,second,alice,less,alternating,yes
6450a443a211f1a606dff841,scheduling,equal,alice,first,alice,equal,,yes
6450a443a211f1a606dff841,scheduling,equal,alice,second,bob,equal,alternating,yes
6450a443a211f1a606dff841,conversation,equal,bob,first,alice,equal,,yes
6450a443a211f1a606dff841,conversation,equal,bob,second,bob,equal,alternating,yes
6450a443a211f1a606dff841,fundraising,more,bob,first,alice,less,,yes
6450a443a211f1a606dff841,fundraising,more,bob,second,alice,less,repeating,yes
6450a443a211f1a606dff841,concerts,equal,bob,first,bob,equal,,yes
6450a443a211f1a606dff841,concerts,equal,bob,second,alice,equal,alternating,yes
6450a443a211f1a606dff841,group project,less,alice,first,bob,more,,yes
6450a443a211f1a606dff841,group project,less,alice,second,alice,less,alternating,yes
